app,review,sentiment
payme,Почему убрали возможность платить за номер телефона в офлайн режиме? До последней обновлении мог спокойно сделать платёж. Как мне зайти в программу если Интернет через телефон и платить за интернет телефона офлайн не смогу.,Negative
payme,Оплата по коммунальных услуг и банковских кредитов не работает.,Negative
payme,zor,Positive
payme,отличное приложение,Positive
payme,okay 👍,Positive
payme,Очень полезные приложния спасибо разработчиком,Positive
payme,"в последнее время очень сильно тормозит. зависает, невозможно обновить. уведомления о переводах приходят не сразу, через час минимум. по часу грузит. ужас",Negative
payme,"Очень удобная услуга быстро, четко, ясно. Спасибо большое 👍🥰♥️",Positive
payme,да очень хорошо 😉,Positive
payme,очень хорошо,Positive
payme,иногда тормозит,Negative
payme,После обновления слишком плохо работает,Negative
payme,Очень хорошое приложение,Positive
payme,👍👍👍,Positive
payme,Yaxshi yopdan kora bolabi,Positive
payme,zor,Positive
payme,"gap yo'q, zo'r",Positive
payme,ajoyib,Positive
payme,В последнее время есть перебои. А так отличное приложение.Спасибо.,Positive
payme,zor,Positive
payme,Удобно,Positive
payme,Payme dan kop foydalanaman. Xizmatlari yoqdi. Boshqalarga ham tavsiya etaman. Payme ga bundan keyingi ishlaridayam omad. Mijozlar uchun yanada koproq yangiliklar kutib qolamiz. Hurmat bilan Farruhjon Turayev vs WebNet Legend,Positive
payme,Juda qulay. oson va oddiy. 👍,Positive
payme,Zo'r,Positive
payme,👍👍👍👍👍,Positive
payme,yaxshi,Positive
payme,👍,Positive
payme,"Очень хорошее предложение, очень понравилось спасибо разработчикам",Positive
payme,Приложения супер,Positive
payme,Хорошая программа,Positive
payme,zor,Positive
payme,очень удобное приложение,Positive
payme,super,Positive
payme,yaxshi,Positive
payme,Норма,Positive
payme,Juda ajoyib,Positive
payme,zur,Positive
payme,Я не могу переводить деньги с виртуальной картой 👎,Negative
payme,Yaxshi juda zor Faqat plastikga tashlangan pulni ham qaytib olsa boladigan qilish kk,Positive
